epoch,r1_rec,r1_ndcg,r2_rec,r2_ndcg,r3_rec,r3_ndcg,AUC
0,0.0,0.0,0.08333333333333333,0.3053831394719294,0.16666666666666666,0.36845356946371094,0.4399092970521542
1,0.041666666666666664,0.3010299956639812,0.08333333333333333,0.3289160111622894,0.16666666666666666,0.38209892784236266,0.4413265306122449
2,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.34872271197120736,0.16666666666666666,0.39470950641663605,0.4416099773242631
3,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.34872271197120736,0.16666666666666666,0.39586520214494303,0.4418934240362812
4,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.16666666666666666,0.3942916971966784,0.441609977324263
5,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.16666666666666666,0.39313600146837135,0.4421768707482993
6,0.041666666666666664,0.3562071871080222,0.041666666666666664,0.3562071871080222,0.16666666666666666,0.40061798229608725,0.44246031746031744
7,0.041666666666666664,0.3562071871080222,0.041666666666666664,0.3562071871080222,0.16666666666666666,0.40061798229608725,0.4430272108843537
8,0.041666666666666664,0.38685280723454163,0.041666666666666664,0.38685280723454163,0.16666666666666666,0.4129491400922311,0.4433106575963719
9,0.041666666666666664,0.38685280723454163,0.041666666666666664,0.38685280723454163,0.16666666666666666,0.4123237759631359,0.4444444444444444
10,0.041666666666666664,0.38685280723454163,0.08333333333333333,0.38153802715201746,0.16666666666666666,0.41300123370453323,0.44387755102040816
11,0.041666666666666664,0.38685280723454163,0.125,0.4093338690021392,0.16666666666666666,0.4217183231345279,0.4461451247165533
12,0.041666666666666664,0.43067655807339306,0.125,0.4370322970246167,0.16666666666666666,0.4431126543262952,0.4464285714285714
13,0.041666666666666664,0.43067655807339306,0.125,0.43954268380428796,0.16666666666666666,0.4423771951078566,0.4461451247165532
14,0.041666666666666664,0.43067655807339306,0.125,0.43954268380428796,0.125,0.43954268380428796,0.4433106575963719
15,0.041666666666666664,0.43067655807339306,0.125,0.43954268380428796,0.125,0.43954268380428796,0.4416099773242631
16,0.041666666666666664,0.38685280723454163,0.125,0.4164667430614218,0.125,0.4164667430614218,0.441609977324263
17,0.041666666666666664,0.38685280723454163,0.125,0.4164667430614218,0.125,0.4164667430614218,0.4418934240362812
18,0.041666666666666664,0.38685280723454163,0.125,0.419606926456094,0.125,0.419606926456094,0.44359410430839
19,0.041666666666666664,0.38685280723454163,0.125,0.42316810409576405,0.125,0.42316810409576405,0.44359410430839
20,0.041666666666666664,0.38685280723454163,0.125,0.42316810409576405,0.16666666666666666,0.42753170243952615,0.4444444444444445
21,0.041666666666666664,0.3562071871080222,0.125,0.4087867665246136,0.16666666666666666,0.4155682637224965,0.4461451247165533
22,0.041666666666666664,0.3562071871080222,0.125,0.4106013339298671,0.16666666666666666,0.41707775238050676,0.44727891156462585
23,0.041666666666666664,0.3562071871080222,0.125,0.4106013339298671,0.16666666666666666,0.41707775238050676,0.4481292517006803
24,0.041666666666666664,0.3562071871080222,0.125,0.41535131719411766,0.20833333333333334,0.432973659341712,0.4523809523809524
25,0.041666666666666664,0.3562071871080222,0.125,0.41328482335774747,0.20833333333333334,0.4314801493339603,0.45549886621315194
26,0.041666666666666664,0.3562071871080222,0.08333333333333333,0.39564672360221187,0.20833333333333334,0.4290497514435686,0.45691609977324266
27,0.041666666666666664,0.3562071871080222,0.08333333333333333,0.39564672360221187,0.20833333333333334,0.427792157455216,0.45861678004535145
28,0.08333333333333333,0.3889580943680543,0.08333333333333333,0.3889580943680543,0.20833333333333334,0.4229302589753681,0.45861678004535145
29,0.08333333333333333,0.3889580943680543,0.08333333333333333,0.3889580943680543,0.20833333333333334,0.4208479739632641,0.4606009070294784
30,0.08333333333333333,0.3889580943680543,0.08333333333333333,0.3889580943680543,0.16666666666666666,0.40829616160983406,0.4642857142857143
31,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.38162168437253385,0.16666666666666666,0.40153344881532266,0.46768707482993205
32,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.38162168437253385,0.20833333333333334,0.41414632314234917,0.4705215419501134
33,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.38162168437253385,0.125,0.3886777547328857,0.46825396825396826
34,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.38162168437253385,0.125,0.38771489550841365,0.467687074829932
35,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.38162168437253385,0.125,0.38356833686099195,0.4662698412698413
36,0.08333333333333333,0.37800210039683896,0.08333333333333333,0.37800210039683896,0.08333333333333333,0.37800210039683896,0.4665532879818594
37,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3644594876849889,0.08333333333333333,0.3644594876849889,0.4679705215419502
38,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3644594876849889,0.125,0.36971384191980616,0.46967120181405897
39,0.041666666666666664,0.3010299956639812,0.08333333333333333,0.3556087808472863,0.08333333333333333,0.3556087808472863,0.4705215419501133
40,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3644594876849889,0.08333333333333333,0.3644594876849889,0.4705215419501134
41,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.08333333333333333,0.3591221693825003,0.4719387755102041
42,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.08333333333333333,0.3591221693825003,0.4722222222222222
43,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.08333333333333333,0.3591221693825003,0.4730725623582766
44,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.125,0.36562886858400245,0.473639455782313
45,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.125,0.3663480937362849,0.4744897959183673
46,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.35446922870647896,0.16666666666666666,0.37730225481579704,0.47534013605442177
47,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.35446922870647896,0.125,0.3627869160966149,0.4742063492063492
48,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.35446922870647896,0.125,0.3627869160966149,0.47420634920634924
49,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.125,0.36562886858400245,0.4747732426303855
50,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.16666666666666666,0.38026470043268557,0.47534013605442177
51,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.16666666666666666,0.38026470043268557,0.4764739229024943
52,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.16666666666666666,0.38026470043268557,0.47760770975056693
53,0.0,0.0,0.08333333333333333,0.3429350525492773,0.16666666666666666,0.3699586474112558,0.477891156462585
54,0.0,0.0,0.08333333333333333,0.3482723708517659,0.16666666666666666,0.3739824513486485,0.47845804988662133
55,0.0,0.0,0.08333333333333333,0.3482723708517659,0.16666666666666666,0.3739824513486485,0.477891156462585
56,0.0,0.0,0.08333333333333333,0.3482723708517659,0.16666666666666666,0.37458075494805343,0.47647392290249435
57,0.041666666666666664,0.3010299956639812,0.08333333333333333,0.3556087808472863,0.16666666666666666,0.3792517183555453,0.47845804988662133
58,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3644594876849889,0.16666666666666666,0.3861675829511264,0.479875283446712
59,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3644594876849889,0.16666666666666666,0.38750985313196834,0.481859410430839
60,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3644594876849889,0.16666666666666666,0.38750985313196834,0.4824263038548753
61,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3644594876849889,0.20833333333333334,0.4034932365242992,0.48412698412698413
62,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3644594876849889,0.20833333333333334,0.4040130396535683,0.48441043083900226
63,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3644594876849889,0.20833333333333334,0.4051257704544691,0.48441043083900226
