epoch,r1_rec,r1_ndcg,r2_rec,r2_ndcg,r3_rec,r3_ndcg,AUC
86,1.0,0.5090578763728888,1.0,0.5090578763728888,0.9259259259259259,0.5018964622863247,0.3994190268700073
87,1.0,0.5088699990148776,1.0,0.5088699990148776,0.8888888888888888,0.49807470476152194,0.3972403776325345
88,1.0,0.5101339011670754,1.0,0.5101339011670754,0.8888888888888888,0.49945825686293144,0.39772452190752844
89,1.0,0.5101030893818889,1.0,0.5101030893818889,0.8888888888888888,0.49940472724775464,0.39699830549503756
90,1.0,0.5101167237867946,1.0,0.5101167237867946,0.8888888888888888,0.49952042706698996,0.3962720890825466
91,1.0,0.5102440773892318,1.0,0.5102440773892318,0.8888888888888888,0.49967802285390645,0.39651416122004357
92,1.0,0.5102035644680748,1.0,0.5102035644680748,0.8518518518518519,0.49595754762504063,0.39603001694504963
93,1.0,0.5099859977176271,1.0,0.5099859977176271,0.8518518518518519,0.49569542168906283,0.39457758412006777
94,1.0,0.5097166838784989,0.9629629629629629,0.5063030003057492,0.8518518518518519,0.4954769940369956,0.39215686274509803
95,1.0,0.5101954522509797,0.9629629629629629,0.5067937070514374,0.8518518518518519,0.49600836502564105,0.39094650205761317
96,1.0,0.5110472497214718,0.9629629629629629,0.5077026285126031,0.8518518518518519,0.49705305542608075,0.3897361413701283
97,1.0,0.5110173097592433,0.9629629629629629,0.5076719419796664,0.8518518518518519,0.49704048091363584,0.3897361413701283
98,1.0,0.5122869036138198,0.9259259259259259,0.5055958699888129,0.8518518518518519,0.4984890521232104,0.38900992495763737
99,1.0,0.5123110569053057,0.9259259259259259,0.5056212658043095,0.8518518518518519,0.49853634282565995,0.38852578068264343
