epoch,r1_rec,r2_rec,r3_rec,r1_ndcg,r2_ndcg,r3_ndcg,AUC,time
0,0.0,0.20833333333333334,0.3333333333333333,0,0.4381577083190187,0.4846537589470044,0.6369047619047619,2.1784989833831787
1,0.0,0.20833333333333334,0.3333333333333333,0,0.43651682562231925,0.4834300030411695,0.6303854875283447,2.373828649520874
2,0.0,0.20833333333333334,0.3333333333333333,0,0.43651682562231925,0.4834300030411695,0.6301020408163266,1.7185845375061035
3,0.0,0.20833333333333334,0.3333333333333333,0,0.43651682562231925,0.4834300030411695,0.6261337868480726,1.767805576324463
4,0.0,0.20833333333333334,0.3333333333333333,0,0.43651682562231925,0.4834300030411695,0.6201814058956916,1.6551570892333984
5,0.0,0.20833333333333334,0.3333333333333333,0,0.439949764747012,0.48599025889411096,0.6179138321995465,1.762038230895996
6,0.0,0.20833333333333334,0.3333333333333333,0,0.4376802707647039,0.4842976902116005,0.61281179138322,1.827444076538086
7,0.0,0.16666666666666666,0.3333333333333333,0,0.41187963479277734,0.4832781540072263,0.6077097505668935,1.797220230102539
8,0.0,0.16666666666666666,0.3333333333333333,0,0.41187963479277734,0.4832781540072263,0.6062925170068026,1.9066038131713867
9,0.0,0.16666666666666666,0.3333333333333333,0,0.40955374076966744,0.4817711151086749,0.6065759637188209,1.7533037662506104
