epoch,r1_rec,r2_rec,r3_rec,r1_ndcg,r2_ndcg,r3_ndcg,AUC,time
0,0.28070454907493797,0.45568122340304484,0.6748970256923742,0.8364034080641376,0.835435286029196,0.831998032918302,0.8162212330136247,328.0309157371521
1,0.32232665043351616,0.4871538128939763,0.6696629724870855,0.8583364138410657,0.8535904426154555,0.8462433859938097,0.8096763633803468,329.5391614437103
2,0.35484605056550533,0.5328721298045195,0.7405047447830143,0.875254784728022,0.8677883594103964,0.8588095008968397,0.8625547679596928,336.62955689430237
3,0.36822702136859115,0.5467082356689348,0.7542498236351637,0.8805917028719422,0.8723234139525968,0.8631100508455198,0.8659726215562943,329.3352384567261
4,0.3748037230048017,0.546913046446533,0.7486061488746786,0.8830222193808381,0.8748290845643749,0.8645958993372269,0.8613981644727763,334.7765860557556
5,0.37646496597865414,0.5511002890107639,0.7566392827071433,0.8850731961248566,0.8764382629487955,0.8658810082464947,0.8645727696636909,327.5017294883728
6,0.38192658671460755,0.5540814236624718,0.7555014450538198,0.8835384712922205,0.8755621421309985,0.8651533964784787,0.8570255004901491,322.4927325248718
7,0.37855858726076963,0.5556971531301914,0.7605079307284437,0.8849146490125973,0.8758388162811308,0.8664780566394306,0.8669913091887078,324.2513473033905
8,0.39084723391666476,0.5666431513551646,0.7675170106729172,0.8899566614348075,0.8801831833784354,0.8700888159417011,0.8666987833333688,325.04016852378845
9,0.3911658284595954,0.5663928270714335,0.7675852809321166,0.8893331703304092,0.8800523173544773,0.8695683681501243,0.8624246895158049,325.7189130783081
10,0.3963316114056846,0.574175636620167,0.7706119290899575,0.8917620202198138,0.8819985524688754,0.8717238722309933,0.8628749833211327,325.3605945110321
11,0.3985845299592654,0.5715586100175227,0.7661288487358624,0.8931607704206624,0.883413735576207,0.8727632114539159,0.8714838247420105,325.86989974975586
12,0.4075279339143891,0.5836652026488861,0.7715449559656828,0.8955936140877276,0.8853899655757684,0.8751638403149171,0.8666696327328566,321.1119747161865
13,0.40814236624718386,0.5830962838222242,0.7663564162665271,0.897190567296338,0.8869113377488587,0.8766173797385176,0.8684557876326591,326.12836503982544
14,0.4091664201351751,0.5842113647224814,0.77420749607446,0.8974301855218252,0.8871038296396395,0.8767167202766999,0.8715517391027335,320.3461654186249
15,0.4104180415538311,0.5831645540814236,0.770634685843024,0.8982242764316525,0.8879201536445986,0.8773377154594186,0.8722281668676901,321.8699154853821
16,0.41046355505996407,0.5863960130168627,0.7696106319550327,0.8977443976101253,0.887625556890809,0.8772470910057304,0.8670205516313265,322.75865626335144
17,0.40532052886694125,0.582504608242496,0.7717497667432811,0.8965330052622951,0.8863675151562757,0.8759387507570257,0.8720475171354438,327.7715289592743
18,0.4131488519218078,0.5893543909155041,0.7754136039869831,0.8985981298815928,0.8883882023455032,0.878127337012998,0.8772250924264393,334.49458265304565
19,0.41369501399540315,0.5887172018296429,0.7707712263614227,0.8986658811201313,0.8886625357798212,0.8784338876812389,0.8710400750187004,325.40534353256226
20,0.40978085246796986,0.5847347700430102,0.7760735498259108,0.897475824613015,0.8875297795067183,0.8771114148343304,0.8776013595436968,319.99516248703003
21,0.4187242564230936,0.5920624445304145,0.7737523610131306,0.8994727064016241,0.889770000677562,0.8794873255831241,0.8769817933624382,319.7985987663269
22,0.4107593928498282,0.5838472566734179,0.7737068475069977,0.8996449970546807,0.8892454718501588,0.8782158088930255,0.8767557453861649,319.0806348323822
23,0.4195434995334866,0.5934278497144028,0.778872630453087,0.9002497887190639,0.8902824493154218,0.8797300338368871,0.8765676606217027,320.0587167739868
24,0.4219784721115991,0.5975923355255672,0.7811938192658672,0.9010326513659261,0.8910432239901376,0.880530022881595,0.8725318300356003,329.4086079597473
25,0.42222879639533034,0.5995949297954168,0.7808297112168036,0.9006493748543705,0.8908332454716354,0.8805813015167369,0.8673656874852435,333.57013273239136
26,0.42127301276653845,0.5980929840930296,0.780420089661607,0.8999115134166719,0.8903220178915102,0.8800370533317806,0.872213145315919,330.09334421157837
27,0.42179641808706736,0.5957945520333159,0.779259495255217,0.8987511287525485,0.8894864715007866,0.8792785772965407,0.8793023731652081,322.58093452453613
28,0.4253692283185035,0.6001638486220786,0.7791229547368181,0.9007662095414991,0.8911279141871606,0.8810123254792378,0.8729255442799357,321.9271466732025
29,0.4252782013062376,0.5998224973260815,0.7749129554195208,0.8997139478718584,0.8904277984483998,0.8807129357748869,0.8702365258211128,324.00071930885315
30,0.4297840384133992,0.6059213071478962,0.7857679266322282,0.9007613782829826,0.8915069918528981,0.8813288579614247,0.8685511900664813,324.3184726238251
31,0.42864620076007554,0.604373847939376,0.7829005757458526,0.9008218200220138,0.8914841781459139,0.881568626189944,0.8706902037113682,326.9171407222748
32,0.43162733541178344,0.6077190906401475,0.783833602621578,0.9014119357036701,0.892227396640795,0.8821807556788104,0.875494514378573,324.10675382614136
33,0.4329927405957718,0.6066267664929568,0.7812165760189336,0.9007285516429633,0.8916841649969441,0.8822056372116827,0.8628165054648961,325.82412576675415
34,0.4349725781125549,0.6119063332043784,0.7870878183100836,0.8996886298510447,0.8910745774595307,0.8814939207569762,0.8798635377965197,322.89325189590454
35,0.43565528070454906,0.6123842250187743,0.7877477641490113,0.8993951004309233,0.8909580549816705,0.8814637362764918,0.8746359372812385,320.16916608810425
36,0.43756684796213274,0.611838062945179,0.7891131693329996,0.9018258571823552,0.892830677213573,0.8829214948300721,0.8771304402727857,324.25573658943176
37,0.4378399289989304,0.6132034681291674,0.7910247365905833,0.9015583126780194,0.8927359747443226,0.8827351022279478,0.879241607890658,320.9766137599945
38,0.4394784152197165,0.6153198461643493,0.7852900348178322,0.9025071879290677,0.893575489552765,0.8839888345053957,0.8650569086317168,326.86284279823303
39,0.4374303074437339,0.6143413057824909,0.7844480349543728,0.9007410925674854,0.8921794338636244,0.882734622360469,0.8684979221099436,322.2938938140869
40,0.44086657715677124,0.6162528730400746,0.7915481419111121,0.9037783191225566,0.8945544383467527,0.8844439896420256,0.8744544539785433,322.13951539993286
41,0.44070727988530595,0.6170948729035342,0.7917984661948433,0.9027204682480948,0.893799477152395,0.8838976366629965,0.8809112014146694,321.61624217033386
42,0.44275538766128847,0.6172996836811324,0.7870423048039505,0.9042462164931623,0.8950634550472052,0.88524531057104,0.8732324245771323,321.84086990356445
43,0.43915982067678583,0.6154336299296816,0.790433061010855,0.902261047205978,0.8934268383791106,0.8836399462750777,0.8796341646528961,322.48644256591797
44,0.4415720365018319,0.6176410349771294,0.791593655417245,0.9025937224862836,0.8937879640583755,0.8839711566549758,0.8830692045158877,321.0437433719635
45,0.4458047925721958,0.6199394670368432,0.7910930068497827,0.90628288050973,0.8967795735259653,0.886446982788901,0.881508445313111,325.58420181274414
46,0.4433925767471497,0.6190519536672507,0.7910247365905833,0.9051715503572538,0.8958535988419399,0.8858372217647503,0.875498117442748,321.12999081611633
47,0.44418906310447626,0.6201442778144415,0.791206790615115,0.9048893337688313,0.8956596169978627,0.8855703452860691,0.8741369008379292,323.13900446891785
48,0.44202717156316135,0.6183237375691236,0.7938920874769588,0.9040149297251509,0.8949857228729072,0.884889313660221,0.888106918232012,326.1619544029236
49,0.44484900894340396,0.6208269804064356,0.7935279794278952,0.9059083430395052,0.8964984793780577,0.8863058719387725,0.8843582985041134,326.0844421386719
50,0.44321052272261796,0.6197118995061784,0.7924356552807046,0.9054878575076661,0.8961738438860852,0.885949595042618,0.8815485156422456,326.9683029651642
51,0.4392508476890517,0.613522062672098,0.7866554400018205,0.9033880628269209,0.8942936685653236,0.8843933761649666,0.8791846394316444,322.56784868240356
52,0.44132171221810074,0.6169128188790023,0.7898186286780602,0.904325390447715,0.8951901470897903,0.8851737296722559,0.8826897541765824,324.60606956481934
53,0.4475343058052477,0.6224654666272216,0.7931411146257652,0.9070214150153875,0.8974781279847717,0.887246513114931,0.8802737070961476,323.3572504520416
54,0.4439387388207451,0.6205311426165715,0.79452927656282,0.9046737245485114,0.8955851156603417,0.8856400368638507,0.8869301429238552,323.57548809051514
55,0.44578203581912934,0.6219420613066927,0.7927087363175023,0.9075982949725272,0.8978939593439067,0.8874901575060483,0.8850185879914024,321.8671774864197
56,0.44400700907994445,0.6190064401611178,0.7917074391825775,0.9058366364417236,0.8964291434087149,0.886233531504094,0.8808562378336531,330.88731050491333
57,0.44516760348633455,0.6204856291104385,0.7905696015292538,0.9058575050121026,0.896526456266636,0.8863455157775464,0.8783550263549916,325.07350969314575
58,0.4461461438681929,0.6196891427531119,0.7892497098513984,0.90781742114641,0.8980273117670144,0.8875378634826878,0.876888713476929,329.09940361976624
59,0.44559998179459753,0.6228750881824181,0.7939831144892247,0.9066983592452379,0.8971815015476421,0.8867871268384744,0.8867506559098235,324.1875989437103
60,0.4457137655599299,0.6197574130123114,0.7896138179004619,0.904618501648921,0.8955996778820039,0.8856434794876614,0.8818455533657692,323.53150963783264
61,0.44457592790660627,0.6211683317024327,0.7925266822929704,0.9064098103026457,0.896970729339449,0.8867772454135088,0.8802624943999834,322.94443440437317
62,0.443984252326878,0.6202125480736409,0.7929590606012334,0.9052474889921854,0.8960696921579792,0.885942761300249,0.8843769798246646,320.6819751262665
63,0.4455544682884646,0.6237398447989441,0.796258789795872,0.9068439813252653,0.8973724427565434,0.8871328139271623,0.885512587439424,321.0129463672638
64,0.4481714948911089,0.62305714220695,0.7963043033020049,0.9070088582795088,0.8975116361945255,0.8871291902208676,0.8883487075912243,330.26005005836487
65,0.44814873813804246,0.6229206016885511,0.793710033452427,0.907576703228136,0.8979796903104127,0.8876267428397127,0.8808788331597587,320.73570251464844
66,0.447693603076713,0.6220103315658921,0.7910247365905833,0.9070584956181571,0.8976040089979709,0.8874798718156365,0.8716998837733636,322.9228951931
67,0.44676057620098764,0.6223971963680223,0.795007168377216,0.9073595999337517,0.8977783705082039,0.8873562203842011,0.8867060117942864,321.55710649490356
68,0.44707917074391823,0.6212593587146986,0.79452927656282,0.907017129739595,0.8974720111689205,0.886923876895506,0.8870203637015076,322.4310636520386
69,0.4480121976196436,0.6227840611701523,0.7963498168081378,0.9069043362440032,0.8974892878793723,0.8871840982975523,0.8843517869040299,323.5021915435791
