epoch,r1_rec,r1_ndcg,r2_rec,r2_ndcg,r3_rec,r3_ndcg,AUC
43,0.4477846300889789,0.9089653790783536,0.6152288191520834,0.8992349162780927,0.7786223061693558,0.8885854993055756,0.8795752697376266
44,0.4481714948911089,0.9095452820623203,0.6163439000523405,0.8997298709401407,0.7779168468242951,0.889159214308946,0.8673235973874327
45,0.44625992763352523,0.9086504329393674,0.6157067109664793,0.8987670738782897,0.7784630088978904,0.88806818338436,0.8722251145335839
46,0.4486266299524384,0.9087089843488869,0.6149784948683522,0.8989930367762347,0.778781603440821,0.8883412541904119,0.8677580653042813
47,0.4471929545092506,0.9090191063486683,0.6161846027808753,0.8991461565751022,0.7801014951186764,0.8885112145900511,0.8791560236127962
48,0.44648749516418995,0.9091062022378648,0.6164576838176729,0.8991164430990941,0.7807159274514712,0.8884268561442835,0.879104386459399
49,0.4473977652868489,0.9092148081717896,0.615547413695014,0.8993390161887085,0.7766879821587056,0.8888155597234266,0.8707573248302514
50,0.44996927838336026,0.9094091724509182,0.6159570352502105,0.8996663790689737,0.7766879821587056,0.8889609976243221,0.8755576380515893
51,0.4483535489156407,0.9093117416769132,0.6178913592608607,0.8994977620989867,0.7796918735634799,0.8888573510756926,0.877902459159345
52,0.449332089297499,0.9095411515656305,0.6181416835445919,0.8996601035722991,0.7817399813394624,0.8889685326858922,0.8780187388650057
53,0.44915003527296726,0.9099471475542067,0.6193933049632478,0.8999863478588764,0.7814213867965318,0.8893759429853659,0.8821705118097526
54,0.4498327378649614,0.9099369384749277,0.6180734132853924,0.9000213679372193,0.7818537651047949,0.8892122684282902,0.8732519500904002
55,0.44880868397697016,0.9094854849442591,0.6178686025077942,0.8995909540261811,0.7808524679698701,0.8889573868182742,0.8773716503808406
56,0.4505381972100221,0.9098030418185664,0.6183237375691236,0.8999341062836714,0.7823089001661243,0.8894067147746911,0.8799845799463577
57,0.44965068384042967,0.9092543963344517,0.6173907106933982,0.8995227359822535,0.7797146303165464,0.8888739280942022,0.8794034672290679
58,0.44830803540950775,0.9093213607103495,0.6173907106933982,0.8993496892698246,0.7810345219944018,0.8887340287424603,0.8818377618499518
59,0.45090230525908565,0.9099985339219496,0.6200987643083085,0.9001879929175745,0.7826047379559884,0.8894029622218597,0.8817335583122873
60,0.45008306214869265,0.9097614772783374,0.6185740618528548,0.8998367627646279,0.7821723596477255,0.8892010669846532,0.8792364082081396
61,0.4493548460505655,0.9094124038575702,0.6193022779509819,0.8995483804346942,0.781284846278133,0.8888323436862611,0.879529027353394
62,0.45062922422228796,0.9099215532312475,0.6201670345675079,0.9000760611078443,0.7820358191293266,0.8894491800205248,0.8781446885099861
63,0.4500147918894932,0.9095212809840688,0.6196891427531119,0.899694259971934,0.7807159274514712,0.8891034153051182,0.8811964684129017
64,0.45012857565482556,0.9103530420292181,0.6188016293835196,0.9002792527614515,0.7794187925266823,0.8896688763239007,0.8811246784173162
65,0.4506064674692215,0.9101525162850872,0.6203035750859067,0.9002968459037222,0.7831509000295838,0.8894842634925006,0.8799039137108897
66,0.44896798124843545,0.9094711269837181,0.6181644402976584,0.8995807352627182,0.7799877113533441,0.8888532539916955,0.8691537761178556
67,0.4478756571012448,0.9084773891515251,0.6195070887285802,0.8988086189754502,0.7819447921170607,0.8882787081408824,0.880003468071057
68,0.4506974944814874,0.9105978741990722,0.620508385863505,0.9005775125228208,0.7819675488701272,0.8899529080774768,0.8779054506854699
69,0.4490362515076349,0.9094236464814565,0.6198029265184444,0.8994926219201107,0.7811027922536012,0.8890345753017813,0.8803788921058348
70,0.4491955487791002,0.909770345017966,0.6198711967776438,0.8998205286082285,0.7829233324989191,0.8892198706689353,0.881777754229644
71,0.4520173861593428,0.9109799294431707,0.6206676831349703,0.9009429634997258,0.783355710807182,0.8900950621906154,0.8714997640697069
72,0.4493548460505655,0.9098615087779781,0.6206449263819038,0.8998880367271117,0.7827412784743872,0.889252611975506,0.8824764614582763
73,0.450196845914025,0.9097690389502501,0.6200760075552421,0.8998447534098097,0.7823999271783902,0.8891839789081707,0.8815792118577127
74,0.44962792708736316,0.908966679479484,0.6206221696288373,0.8991857741345914,0.7842659809298409,0.8887114376658118,0.8814333596164656
75,0.44974171085269554,0.9086240432913265,0.6207359533941698,0.8989860772014716,0.783742575609312,0.8885470173895137,0.8788395459242675
76,0.4514939808388139,0.9103304557806811,0.6210545479371004,0.9004136558086432,0.7820585758823931,0.8897763234469148,0.8781481605136823
77,0.4518580888878775,0.910612470571589,0.620940764171768,0.9007405369506882,0.7825137109437226,0.889987142077794,0.8700837309152597
78,0.45024235942015794,0.9086763920341501,0.6190291969141842,0.899304665006347,0.780420089661607,0.8886152372882984,0.8808410367610585
79,0.45031062967935737,0.9093631931219303,0.6219420613066927,0.8995803000436975,0.7845163052135721,0.8890324262496009,0.8784256361911392
80,0.45178981862867806,0.9094972359302804,0.6195753589877796,0.8998112176995293,0.7814669003026649,0.8892016121912087,0.8790647213667739
81,0.44955965682816373,0.9100721597918826,0.6210317911840338,0.9001076900384308,0.782968846005052,0.889399155695567,0.8770861648909651
82,0.4497189540996291,0.9092327405193357,0.6209862776779009,0.8995152476422517,0.782581981202922,0.8889951430655255,0.8823751150630491
83,0.4518125753817445,0.9104535397111303,0.6218737910474933,0.9005986604084495,0.7823771704253237,0.8898960209671976,0.8699777990986458
84,0.45074300798762035,0.9098957682237409,0.6200077372960426,0.9000419586707368,0.7816717110802631,0.8893800542080804,0.8768587830174338
85,0.45028787292629086,0.9100350008044024,0.6216234667637621,0.9000505258877072,0.7848348997565028,0.8894622995973571,0.8740140273296365
86,0.45288214277586875,0.910141346412649,0.6204628723573721,0.9004235351606042,0.7813076030311995,0.8897377877174476,0.8753591178468901
87,0.4506064674692215,0.9097161640118815,0.622146872084291,0.8998660074940814,0.7834694945725144,0.8892543758945307,0.8818994984618609
88,0.4521766834308081,0.9099098065149193,0.6216007100106957,0.9000537415754449,0.7848121430034363,0.8894430970914206,0.8835884348201424
89,0.45210841317160866,0.9105243656883817,0.6209862776779009,0.9005820983742512,0.7843570079421068,0.8898878116114691,0.8804428994149875
90,0.4518125753817445,0.9097637329915956,0.6221013585781581,0.8999533627864263,0.7851307375463669,0.8893888634231302,0.8818161693454268
91,0.4519036023940104,0.9102447967352039,0.6224199531210887,0.900424634164574,0.7842432241767745,0.8897260892989454,0.8830574681554327
92,0.4520173861593428,0.9093360982015806,0.6219648180597592,0.8996727674793235,0.7814441435495983,0.8891600748448452,0.8796932310022633
93,0.45074300798762035,0.9100848974919913,0.6219420613066927,0.9001715627990695,0.7848348997565028,0.8894909500745959,0.8801166795467177
94,0.45272284550440345,0.9110472574043568,0.622966115194684,0.9010583284492625,0.784607332225838,0.8902694998914655,0.8833325964617773
95,0.4529048995289352,0.9104332213236715,0.6208269804064356,0.9006582465237812,0.7809890084882689,0.8901010889096228,0.8805873653902976
96,0.4523132239492069,0.9103671780274893,0.6220786018250916,0.9004879013479126,0.7839473863869103,0.8897799594145996,0.8759934173233834
97,0.453473818355597,0.9109707878258546,0.623398493502947,0.9009680131885732,0.7859272239036934,0.89025170129386,0.8792154960238486
98,0.45097057551828507,0.9104873813811436,0.6212366019616321,0.9003575644594778,0.7824681974375896,0.8898315613352384,0.8796970883257168
99,0.4501058189017591,0.9100013365526805,0.6213503857269644,0.9001239344803399,0.7839246296338438,0.8893736033910349,0.8829338524912059
