epoch,r1_rec,r1_ndcg,r2_rec,r2_ndcg,r3_rec,r3_ndcg,AUC
0,0.3635163734838313,0.8789381989170668,0.5180574835582459,0.8715868945205796,0.6886876180506565,0.8621150480700883,0.827423269492136
1,0.40031404319231734,0.8995354196426093,0.5603395307557518,0.8888249233957093,0.7367953940331794,0.8774532255462242,0.8513633818047914
2,0.42243360717292855,0.9020416850189789,0.5850078510798079,0.8923664747487066,0.7487426893930774,0.8817573714166692,0.8623790820746188
3,0.4284186332294108,0.9034726171389852,0.5884668775459118,0.8939971038498586,0.747422797715222,0.883462871137799,0.8589676182896016
4,0.43253760553444237,0.9046827372429467,0.5929272011469403,0.8950231817496523,0.7493798784789386,0.8847948733111209,0.8553131893443646
5,0.4336981999408324,0.9041910489305366,0.5942243360717293,0.8947260121632329,0.7553421477823544,0.8843959564607825,0.8690186295245289
6,0.4346994970757572,0.9040646622812208,0.5959766060578476,0.8948253118868681,0.7549097694740914,0.8844436090240441,0.8681505379810694
7,0.437339280431468,0.9060571832977325,0.5978199030562319,0.8962975231827945,0.7596659308649841,0.8859229378876547,0.8645576691125552
8,0.438204037047994,0.9063786470629305,0.6001183351159457,0.896698006708583,0.763898686935348,0.8860006663167114,0.8731292568755962
9,0.4383178208133264,0.9062259942825036,0.6013927132876681,0.8965864780206437,0.7636711194046834,0.8861407054421241,0.8643583555985018
10,0.43875019912158936,0.9057046134402374,0.6018478483489975,0.8961325363452197,0.7633980383678857,0.8858898778460751,0.8682407603490615
11,0.4414127392303666,0.906340903551802,0.6046696857292402,0.8967497001173699,0.7646496597865416,0.8864855049076761,0.8699896309094769
12,0.44143549598343307,0.9055782877378199,0.6039414696311131,0.8961656517133928,0.7636028491454839,0.885696012038802,0.8604235599411355
13,0.44016111781171063,0.9047510949197812,0.6046469289761737,0.8954757566267643,0.7663791730195936,0.8852351078390347,0.868978097899418
14,0.44054798261384065,0.9041329199451604,0.6053523883212343,0.8949133019796277,0.7666977675625242,0.8848798719530845,0.8723648576656703
15,0.44255057688369026,0.9071569634554253,0.6065584962337573,0.8973762338026775,0.7671984161299866,0.8869720491378371,0.8659460842736678
16,0.4433925767471497,0.9079913564773464,0.6084928202444075,0.8981300205195688,0.7677900917097149,0.8877036989019718,0.8663303892218253
17,0.44396149557381154,0.9075810279293465,0.6067633070113556,0.8979250951158072,0.7614637143572355,0.8877906530835571,0.871097937443556
18,0.4434380902532827,0.9072146301608291,0.6078783879116127,0.8975970799188197,0.764376578749744,0.8870472179978617,0.8558540922327394
19,0.44616890062125936,0.9092726721571638,0.6109960630817195,0.8993029096156561,0.7710898209043534,0.8887209740720498,0.8738906184620564
20,0.4455544682884646,0.9089262894174236,0.6074004960972168,0.8991010297337148,0.7624650114921603,0.8887203050070365,0.8637913359597749
21,0.4428464146735544,0.9073677616886987,0.6067405502582891,0.8978526909288861,0.7685865780670414,0.8872573478080056,0.8752420131826187
22,0.4453269007577999,0.9083587718894416,0.6102678469835924,0.8986099107461615,0.7723186855699429,0.8879220582602337,0.8625427792078577
23,0.4448945224495369,0.9089896224703417,0.610973306328653,0.8990214932302503,0.7711808479166192,0.8882132708736437,0.8736997753737528
24,0.44314225246341854,0.9067407427875325,0.6095396308854653,0.8971697049789142,0.7725007395944746,0.8866706420714181,0.8777471084653874
25,0.44691987347245293,0.9100759122883796,0.6100857929590606,0.8999546314686933,0.7690189563753044,0.8891543483944325,0.8737969481555055
26,0.4457365223129964,0.9089309070677741,0.6094258471201329,0.8990115027102763,0.7703388480531598,0.8884460139977642,0.8764201783199738
27,0.4466240356825888,0.9103493386064537,0.611838062945179,0.9001555104018827,0.7723641990760758,0.889245359996624,0.8629743514840507
