epoch,r1_rec,r1_ndcg,r2_rec,r2_ndcg,r3_rec,r3_ndcg,AUC
0,0.36927383200964886,0.8820599246543348,0.5242473203923265,0.874184002065976,0.6959242655257948,0.8644501653180099,0.8303442216462038
1,0.40570739366907127,0.9000142857095866,0.5660969892815693,0.8897411776618754,0.7362037184534511,0.8786062456701639,0.8525809072522074
2,0.4269394442800901,0.9019461934141612,0.5850761213390073,0.8924380976047703,0.7508363106751929,0.8820939772084184,0.8610669027631841
3,0.4308536058075234,0.9030497066782767,0.5902191475320301,0.8937097803362186,0.7456250142229707,0.8833147427790536,0.8601104728864326
4,0.43356165942243363,0.9057295379807956,0.5926086066040097,0.8958710359636683,0.7479234462826844,0.8854262212379844,0.8547964869672668
5,0.43642901030880915,0.905680149572834,0.5968186059213072,0.8960173968343935,0.7551600937578227,0.8855944578311331,0.8676177722297941
6,0.4352229023962861,0.9070406346128671,0.5992535784994197,0.8970449491198778,0.7549552829802244,0.8865416875130421,0.870267772684131
7,0.43824955055412695,0.9069434925658271,0.5982522813644949,0.8970140491072799,0.7571626880276722,0.8865901217999784,0.8640921947665159
8,0.4387046856154564,0.9067730941295377,0.600323145893544,0.8969540494073763,0.75937009307512,0.8864527775019201,0.8724621252451599
9,0.4392508476890517,0.9073886305389987,0.6011651457570034,0.8974615745835006,0.7588011742484583,0.886898925339909,0.8626601331353415
10,0.4391370639237194,0.9075955490974834,0.6030084427553877,0.8977185401337812,0.761486471110302,0.8871026594790669,0.8679834239809043
11,0.4428236579204879,0.9084434247328216,0.6024622806817923,0.8983967681936884,0.7618050656532326,0.8878941121245294,0.8695133608137827
12,0.44086657715677124,0.9076283173892099,0.6028946589900553,0.8977583470567314,0.7621009034430968,0.8869674122517843,0.8600557479313578
13,0.4397059827503812,0.907380985790362,0.6038276858657806,0.8975691431212695,0.7628973898004233,0.8868037660486118,0.8670846597019902
14,0.4405707393669071,0.9076193146202638,0.6046241722231072,0.8976782115665762,0.7658785244521311,0.8871192580083485,0.8719579608196392
15,0.44252782013062375,0.9085740243822942,0.6054206585804337,0.8984970820498254,0.7653778758846688,0.8877864935692601,0.8665106137107914
16,0.44236852285915845,0.9088301117489775,0.6073322258380174,0.8987948080909934,0.7659240379582641,0.8880780133782668,0.8708402548314834
17,0.4419589013039619,0.9086429724466627,0.6049427667660379,0.8985255683497486,0.7648772273172064,0.887899106956474,0.8717496368845591
18,0.44209544182236077,0.9085547121437016,0.6045331452108413,0.8985730914297243,0.7641034977129463,0.8877052935083181,0.8540743541877945
19,0.44377944154927973,0.9091210518315783,0.6074004960972168,0.899166021225087,0.7695196049427667,0.8884812973229418,0.872922253109843
20,0.4429829551919532,0.9090325733787383,0.6049882802721708,0.899084074022348,0.7647862003049405,0.8884380317746817,0.8709227365145095
21,0.4421864688346267,0.9087586523591892,0.6071274150604192,0.8987726275087359,0.7679038754750472,0.8880955805816737,0.875585359462001
22,0.44264160389595614,0.9092302304027461,0.608083198689211,0.8991189692434698,0.7678356052158478,0.8882003794152719,0.8600267214598444
23,0.443597387524748,0.9079679147454539,0.608515576997474,0.898199893715821,0.7670391188585213,0.8874833239030419,0.8747005348238936
24,0.4403659285893089,0.9077650142782958,0.6057620098764308,0.8978992819540466,0.7685638213139749,0.8871288573480294,0.8786386514627165
25,0.4443938738820745,0.9088583958962085,0.6078783879116127,0.8989642942351026,0.7664702000318595,0.8881922912583222,0.8738514030079192
26,0.44400700907994445,0.9092423462924129,0.608515576997474,0.8992184735393252,0.7680176592403796,0.8886069662833485,0.8746109140918376
27,0.4448262521903375,0.9102975165012702,0.608947955305737,0.9001255134782686,0.7679266322281137,0.8890415630452324,0.8705089154428085
28,0.44566825205379695,0.9094804592722358,0.6091300093302687,0.8994670044371987,0.7695878752019661,0.8884507967947994,0.8751331782387511
29,0.44352911726554856,0.9081649135428088,0.6079921716769451,0.8984127799577079,0.7674942539198507,0.8877803882056526,0.8598523618954106
30,0.4448945224495369,0.9076157907572973,0.6095851443915982,0.8979721764391024,0.7700885237694286,0.8873303976224862,0.8745815732432116
31,0.4453041440047334,0.9088236208657509,0.6108367658102541,0.8989195260477262,0.7713629019411511,0.88834615308703,0.8735776046154817
32,0.44496279270873634,0.9087394120249458,0.6069453610358874,0.899013490664981,0.7673577134014519,0.8880505701459112,0.8686496499054923
33,0.44628268438659174,0.9080076936932943,0.6117697926859795,0.8985055251878642,0.7700430102632956,0.888082903791886,0.8669487191391686
34,0.4458730628313952,0.9086694907051796,0.6101313064651935,0.8989052822925047,0.7699064697448968,0.888184702004644,0.8746289990050691
