epoch,r1_rec,r2_rec,r3_rec,r1_ndcg,r2_ndcg,r3_ndcg,AUC,time
0,0.0,0.20833333333333334,0.3333333333333333,0.0,0.4381577083190187,0.4846537589470044,0.6369047619047619,2.1690726280212402
1,0.0,0.20833333333333334,0.3333333333333333,0.0,0.43651682562231925,0.4834300030411695,0.6303854875283447,2.0452330112457275
2,0.0,0.20833333333333334,0.3333333333333333,0.0,0.43651682562231925,0.4834300030411695,0.6301020408163266,2.044210195541382
3,0.0,0.20833333333333334,0.3333333333333333,0.0,0.43651682562231925,0.4834300030411695,0.6261337868480726,2.0934746265411377
4,0.0,0.20833333333333334,0.3333333333333333,0.0,0.43651682562231925,0.4834300030411695,0.6201814058956916,2.0526626110076904
5,0.0,0.20833333333333334,0.3333333333333333,0.0,0.439949764747012,0.48599025889411096,0.6179138321995465,2.051724672317505
6,0.0,0.20833333333333334,0.3333333333333333,0.0,0.4376802707647039,0.4842976902116005,0.61281179138322,2.035067558288574
7,0.0,0.16666666666666666,0.3333333333333333,0.0,0.41187963479277734,0.4832781540072263,0.6077097505668935,2.0540292263031006
8,0.0,0.16666666666666666,0.3333333333333333,0.0,0.41187963479277734,0.4832781540072263,0.6062925170068026,2.127035140991211
9,0.0,0.16666666666666666,0.3333333333333333,0.0,0.40955374076966744,0.4817711151086749,0.6065759637188209,2.039898633956909
10,0.0,0.16666666666666666,0.3333333333333333,0.0,0.41484060577790066,0.4851966844336886,0.6062925170068028,2.039675712585449
11,0.0,0.16666666666666666,0.3333333333333333,0.0,0.41484060577790066,0.4851966844336886,0.604875283446712,2.0448532104492188
12,0.0,0.16666666666666666,0.375,0.0,0.41484060577790066,0.4963302392367263,0.6057256235827664,2.029001474380493
13,0.0,0.16666666666666666,0.375,0.0,0.41484060577790066,0.4963302392367263,0.6045918367346939,2.0352535247802734
14,0.0,0.16666666666666666,0.375,0.0,0.41484060577790066,0.49581893379720293,0.6028911564625851,2.040680170059204
15,0.0,0.16666666666666666,0.375,0.0,0.41484060577790066,0.49581893379720293,0.6006235827664399,2.0604987144470215
16,0.0,0.16666666666666666,0.375,0.0,0.41484060577790066,0.49619562022483904,0.5969387755102041,2.0127198696136475
17,0.0,0.16666666666666666,0.375,0.0,0.41484060577790066,0.49619562022483904,0.5924036281179138,1.9933390617370605
18,0.0,0.16666666666666666,0.375,0.0,0.41484060577790066,0.49619562022483904,0.5904195011337868,2.020087242126465
19,0.0,0.16666666666666666,0.375,0.0,0.41484060577790066,0.4953902544005565,0.5881519274376418,2.0252697467803955
20,0.0,0.16666666666666666,0.375,0.0,0.41144242894477895,0.49334423196481775,0.5878684807256236,2.0151779651641846
21,0.0,0.16666666666666666,0.375,0.0,0.41144242894477895,0.49334423196481775,0.5870181405895691,2.0140044689178467
22,0.0,0.16666666666666666,0.375,0.0,0.40955374076966744,0.4922070638390369,0.5881519274376417,1.9849646091461182
23,0.0,0.16666666666666666,0.3333333333333333,0.0,0.40955374076966744,0.4799665234870432,0.5856009070294785,2.0114011764526367
24,0.0,0.16666666666666666,0.3333333333333333,0.0,0.4045029735174614,0.476693931253272,0.5833333333333334,2.010140895843506
25,0.0,0.16666666666666666,0.3333333333333333,0.0,0.4045029735174614,0.476693931253272,0.5824829931972789,2.0164577960968018
26,0.0,0.16666666666666666,0.3333333333333333,0.0,0.4065912951527789,0.4780470375882296,0.5813492063492063,1.9240915775299072
27,0.0,0.16666666666666666,0.3333333333333333,0.0,0.4065912951527789,0.4780470375882296,0.5787981859410432,1.9181082248687744
28,0.0,0.16666666666666666,0.375,0.0,0.4065912951527789,0.4896864710927048,0.5819160997732427,1.9821817874908447
29,0.0,0.16666666666666666,0.375,0.0,0.4065912951527789,0.4896864710927048,0.5836167800453514,1.9437551498413086
30,0.0,0.16666666666666666,0.375,0.0,0.4065912951527789,0.4900467061975512,0.5836167800453514,1.928495168685913
31,0.0,0.16666666666666666,0.375,0.0,0.4084799833278905,0.49118387432333194,0.5850340136054422,1.959566354751587
32,0.0,0.16666666666666666,0.3333333333333333,0.0,0.4084799833278905,0.4753692199762513,0.5779478458049887,1.9205882549285889
33,0.041666666666666664,0.16666666666666666,0.3333333333333333,0.3010299956639812,0.41315094673538233,0.47882021851898465,0.564625850340136,2.0363173484802246
34,0.041666666666666664,0.16666666666666666,0.25,0.3010299956639812,0.4112622585602708,0.4464569792333407,0.5396825396825397,1.9126110076904297
35,0.041666666666666664,0.16666666666666666,0.25,0.31546487678572877,0.4168973481742087,0.4521018552905549,0.530045351473923,1.9590728282928467
36,0.041666666666666664,0.16666666666666666,0.25,0.3333333333333333,0.42387283713454416,0.4539903061604752,0.5238095238095238,1.9644975662231445
37,0.041666666666666664,0.16666666666666666,0.20833333333333334,0.3333333333333333,0.425116223432491,0.44237299130663016,0.5175736961451247,1.9098246097564697
38,0.041666666666666664,0.125,0.16666666666666666,0.3333333333333333,0.39805255356599684,0.4123337074685615,0.5070861678004536,2.1920113563537598
39,0.041666666666666664,0.08333333333333333,0.20833333333333334,0.31546487678572877,0.3377667179999921,0.39043164495261296,0.4957482993197279,2.0316054821014404
40,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.3333333333333333,0.3333333333333333,0.3865959892503168,0.4872448979591837,2.013162612915039
41,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3731811039033077,0.48270975056689347,2.088773250579834
