epoch,r1_rec,r1_ndcg,r2_rec,r2_ndcg,r3_rec,r3_ndcg,AUC
23,0.041666666666666664,0.3333333333333333,0.125,0.40335891463803025,0.25,0.4441903217007887,0.3883219954648527
24,0.041666666666666664,0.31546487678572877,0.125,0.39497362811337744,0.25,0.43878328362398494,0.39229024943310653
25,0.041666666666666664,0.31546487678572877,0.125,0.39497362811337744,0.25,0.43878328362398494,0.395124716553288
26,0.041666666666666664,0.31546487678572877,0.125,0.39497362811337744,0.25,0.43878328362398494,0.39909297052154197
27,0.041666666666666664,0.31546487678572877,0.125,0.38610608940167396,0.25,0.4330652775283378,0.40164399092970526
28,0.041666666666666664,0.31546487678572877,0.125,0.37105223923749764,0.25,0.4233581863274714,0.4024943310657596
29,0.041666666666666664,0.3010299956639812,0.08333333333333333,0.3316160374459783,0.25,0.4180801678228565,0.40476190476190477
30,0.0,0.0,0.041666666666666664,0.27023815442731974,0.25,0.4062102569111364,0.407312925170068
31,0.0,0.0,0.041666666666666664,0.26264953503719357,0.25,0.4055353382502366,0.40958049886621317
32,0.0,0.0,0.041666666666666664,0.2559580248098155,0.25,0.402247423316767,0.4121315192743764
33,0.0,0.0,0.08333333333333333,0.3012802587606511,0.25,0.4045160075752744,0.4155328798185941
34,0.0,0.0,0.08333333333333333,0.30032713885777473,0.25,0.4054773706825798,0.41978458049886624
35,0.0,0.0,0.08333333333333333,0.3127361064316397,0.25,0.4123858987446382,0.42346938775510207
36,0.0,0.0,0.08333333333333333,0.3080831657556183,0.25,0.4100895642020621,0.42431972789115646
37,0.0,0.0,0.08333333333333333,0.3080831657556183,0.25,0.411589033380269,0.4260204081632653
38,0.0,0.0,0.125,0.34626712294728856,0.25,0.4128087329909609,0.43027210884353745
39,0.0,0.0,0.08333333333333333,0.327973028445648,0.25,0.4219377653000691,0.43140589569161003
40,0.0,0.0,0.08333333333333333,0.3341792311619776,0.25,0.42603275589154377,0.4299886621315193
41,0.041666666666666664,0.3010299956639812,0.08333333333333333,0.3415156411574981,0.25,0.4295250023122869,0.42913832199546487
42,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.35446922870647896,0.25,0.43506673579641786,0.4299886621315193
43,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3591221693825003,0.25,0.4392209076101642,0.43112244897959184
44,0.041666666666666664,0.31546487678572877,0.125,0.3873968611107938,0.25,0.44103733477204105,0.433390022675737
45,0.041666666666666664,0.31546487678572877,0.125,0.39148183444659745,0.25,0.44367142560536926,0.44444444444444453
46,0.041666666666666664,0.31546487678572877,0.125,0.3937522403771477,0.25,0.44385859275231254,0.4623015873015873
47,0.041666666666666664,0.31546487678572877,0.125,0.39905860144918115,0.25,0.4455109986915329,0.479875283446712
48,0.041666666666666664,0.31546487678572877,0.125,0.40219878484385335,0.25,0.4461100112957859,0.485827664399093
49,0.041666666666666664,0.31546487678572877,0.125,0.40575996248352336,0.25,0.4447521335094556,0.4855442176870748
50,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.25,0.43920458046054073,0.4861111111111111
51,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.25,0.43709204499615323,0.48922902494331066
52,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.20833333333333334,0.4242951655955536,0.4931972789115646
53,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.16666666666666666,0.4122639468063899,0.4985827664399093
54,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.16666666666666666,0.40998146005819003,0.5045351473922902
55,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.16666666666666666,0.4074152591736723,0.5068027210884354
56,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.16666666666666666,0.4074152591736723,0.5073696145124716
57,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.16666666666666666,0.4074152591736723,0.5096371882086168
58,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.16666666666666666,0.4074152591736723,0.5133219954648526
59,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604197,0.16666666666666666,0.40801356277307727,0.5147392290249433
60,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604198,0.16666666666666666,0.4092943377547205,0.5164399092970522
61,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604198,0.16666666666666666,0.4092943377547205,0.5212585034013606
62,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604198,0.16666666666666666,0.4114629707311042,0.5289115646258503
63,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604198,0.16666666666666666,0.4122639468063899,0.530328798185941
64,0.041666666666666664,0.3010299956639812,0.125,0.3989859798604198,0.16666666666666666,0.41311019909981234,0.5340136054421769
65,0.041666666666666664,0.3010299956639812,0.125,0.39542480222074977,0.20833333333333334,0.42271530571549043,0.536281179138322
66,0.041666666666666664,0.3010299956639812,0.125,0.39542480222074977,0.20833333333333334,0.42406134912756077,0.5382653061224489
67,0.041666666666666664,0.3010299956639812,0.125,0.39542480222074977,0.20833333333333334,0.4246048907791219,0.5422335600907029
68,0.041666666666666664,0.3010299956639812,0.125,0.39542480222074977,0.25,0.4378321591534958,0.5456349206349206
69,0.041666666666666664,0.3010299956639812,0.125,0.39542480222074977,0.25,0.4378321591534958,0.5479024943310657
70,0.041666666666666664,0.3010299956639812,0.125,0.39542480222074977,0.25,0.4378321591534958,0.5493197278911565
71,0.041666666666666664,0.3010299956639812,0.125,0.39542480222074977,0.25,0.4373683851640498,0.5479024943310657
72,0.041666666666666664,0.3010299956639812,0.125,0.39133982888494606,0.25,0.4360265447504793,0.5518707482993197
73,0.041666666666666664,0.3010299956639812,0.125,0.39133982888494606,0.25,0.4364903187399252,0.5530045351473922
74,0.041666666666666664,0.3010299956639812,0.125,0.3922846188260775,0.25,0.43951365809426207,0.5530045351473922
75,0.0,0.0,0.125,0.3838736451063341,0.25,0.43571936701633773,0.5555555555555556
76,0.0,0.0,0.125,0.3838736451063341,0.25,0.4366152025403689,0.5586734693877551
77,0.0,0.0,0.125,0.3813632583266628,0.25,0.43499644367443385,0.562641723356009
78,0.0,0.0,0.125,0.3813632583266628,0.25,0.43499644367443385,0.5609410430839002
79,0.041666666666666664,0.31546487678572877,0.125,0.3937522403771477,0.25,0.44298516266249305,0.5595238095238095
80,0.041666666666666664,0.31546487678572877,0.125,0.38966726704134397,0.25,0.44131307357630384,0.5566893424036281
81,0.041666666666666664,0.31546487678572877,0.125,0.38610608940167396,0.25,0.44019715230116135,0.5555555555555556
82,0.041666666666666664,0.31546487678572877,0.125,0.38610608940167396,0.25,0.44078600464757844,0.5547052154195011
83,0.041666666666666664,0.31546487678572877,0.125,0.38610608940167396,0.25,0.44144197563386156,0.5541383219954649
84,0.041666666666666664,0.31546487678572877,0.125,0.38296590600700176,0.25,0.4400379836940268,0.5569727891156463
85,0.041666666666666664,0.31546487678572877,0.125,0.38296590600700176,0.25,0.4400379836940268,0.5589569160997733
86,0.041666666666666664,0.31546487678572877,0.125,0.38296590600700176,0.25,0.44073255312044196,0.5629251700680272
87,0.041666666666666664,0.31546487678572877,0.125,0.38296590600700176,0.25,0.441388524106725,0.5651927437641724
88,0.041666666666666664,0.31546487678572877,0.125,0.3806955000764516,0.25,0.4386476645773718,0.5649092970521542
89,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3503663479952008,0.25,0.4336899783714926,0.5640589569160998
90,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3503663479952008,0.25,0.4330340073852095,0.5600907029478459
91,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3503663479952008,0.25,0.4330340073852095,0.5572562358276645
92,0.041666666666666664,0.31546487678572877,0.08333333333333333,0.3503663479952008,0.25,0.43117617011403925,0.554421768707483
93,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.3576691957798507,0.25,0.43394329330962056,0.5527210884353742
94,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.35438919069682395,0.25,0.43148174648427523,0.5530045351473922
95,0.041666666666666664,0.3333333333333333,0.08333333333333333,0.34872271197120736,0.25,0.42623713543607067,0.5558390022675737
96,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.25,0.4231342737600042,0.5589569160997733
97,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.25,0.42206689896532457,0.562641723356009
98,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.25,0.42091340210772615,0.564625850340136
99,0.041666666666666664,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.25,0.4197650116987973,0.5637755102040817
