epoch,r1_rec,r2_rec,r3_rec,r1_ndcg,r2_ndcg,r3_ndcg,AUC,time
36,0.445235874,0.618323738,0.788680791,0.907387409,0.897646528,0.887196223,0.87650787,274.5819421
37,0.443233279,0.616093576,0.788043602,0.908759136,0.898537543,0.887482584,0.881470629,236.4346461
38,0.44855836,0.621373142,0.789864142,0.90969243,0.899374553,0.888811917,0.874802825,276.2202611
39,0.449309333,0.621896548,0.794005871,0.910136164,0.89987814,0.889042807,0.882971418,241.5030718
40,0.44434836,0.615866008,0.782399927,0.909218732,0.898961347,0.888086365,0.865433048,239.0045512
41,0.448012198,0.619984981,0.791798466,0.910585221,0.900255027,0.889074056,0.887087344,277.2096229
42,0.446783333,0.618733359,0.790410304,0.909876778,0.899560505,0.888684264,0.872137118,241.5563052
43,0.446760576,0.620986278,0.791229547,0.908576489,0.898654628,0.887879494,0.881398422,279.2328634
44,0.445486198,0.621395899,0.791707439,0.908262641,0.898282605,0.887804984,0.882953082,242.6056807
45,0.447898414,0.62251098,0.792412899,0.909493486,0.899361007,0.888502187,0.882793448,272.7248244
46,0.446851603,0.619097467,0.789841385,0.90869181,0.898674242,0.88793879,0.880415168,241.8308241
47,0.447898414,0.621623467,0.791570899,0.910859237,0.900463144,0.889577048,0.880555442,242.4489417
48,0.449901008,0.621646224,0.791775709,0.910366238,0.90014149,0.889135539,0.883855564,279.3154502
49,0.448945224,0.62328471,0.792845277,0.90982908,0.899697395,0.888889819,0.884052475,241.0948768
50,0.449127279,0.622647521,0.793027331,0.91018255,0.89994377,0.88920985,0.878888426,277.1741762
51,0.450993332,0.62426325,0.793869331,0.911015567,0.900555618,0.889913982,0.879820085,241.7126682
52,0.448649387,0.622124115,0.796031222,0.90959374,0.899529196,0.88874748,0.88860716,243.5114894
53,0.45031063,0.624991466,0.794711331,0.909898859,0.899705596,0.889141328,0.885845182,279.3501451
54,0.450697494,0.623557791,0.792913547,0.910774704,0.900418125,0.889708068,0.883728115,243.1402693
55,0.450128576,0.624672872,0.796691168,0.910335763,0.900151085,0.889375191,0.884789415,272.4680665
56,0.449946522,0.623967412,0.792617709,0.90974546,0.899614565,0.889047607,0.881583235,243.2127898
57,0.449241062,0.622875088,0.795303006,0.909033792,0.899060379,0.888552496,0.885520574,277.1905842
58,0.4512209,0.622237899,0.792708736,0.911423663,0.900963821,0.889912912,0.886034717,243.6813943
59,0.449332089,0.622943358,0.795052682,0.909718275,0.899588357,0.888897497,0.886353962,244.4339395
60,0.450925062,0.62426325,0.792276358,0.910418641,0.900193304,0.889647316,0.878441517,279.9031553
61,0.451334684,0.623216439,0.790797169,0.910435529,0.900226617,0.889715463,0.881377516,245.3472629
62,0.450492684,0.623034385,0.795075439,0.909718901,0.899612011,0.889060962,0.884315708,278.1341188
63,0.450560954,0.623762602,0.792708736,0.908823069,0.899024503,0.888439935,0.875713525,242.2770448
64,0.450993332,0.624536331,0.791388845,0.909929541,0.899822035,0.88934439,0.874666316,238.6998558
65,0.450811278,0.624286007,0.796577384,0.910818204,0.900542759,0.889742433,0.886660633,275.0381052
66,0.451676035,0.625241791,0.79639533,0.910322937,0.900117831,0.889349609,0.889126608,243.4883573
67,0.449354846,0.620781467,0.788544251,0.909281702,0.899332968,0.888757142,0.87367715,276.9829113
68,0.450424413,0.623899142,0.795075439,0.909388525,0.899373916,0.888693444,0.883108802,243.8097224
69,0.449286576,0.620371845,0.790478575,0.909358442,0.899353693,0.88866467,0.879405813,277.1888204
70,0.452085656,0.625537628,0.798488952,0.910057589,0.899899688,0.889207904,0.887135852,244.4355447
71,0.451562251,0.624854926,0.795689871,0.909617364,0.899730708,0.889084027,0.875583341,241.2117107
72,0.452518035,0.62517352,0.795507817,0.909816291,0.899762862,0.889260104,0.887270534,278.7502248
73,0.451994629,0.624286007,0.797510411,0.909826173,0.899849221,0.889166546,0.883809087,235.8532753
74,0.451926359,0.624103953,0.795780898,0.910758619,0.900510586,0.889786189,0.880143338,276.8893678
75,0.452335981,0.626197574,0.798215871,0.909945673,0.899825422,0.88927219,0.88277129,241.5843856
76,0.452518035,0.625014223,0.795712628,0.910595629,0.900393194,0.889789591,0.883138152,244.3748262
77,0.452745602,0.62763125,0.79801106,0.910306827,0.900125235,0.889662495,0.886216123,276.2506199
78,0.45044717,0.623876385,0.795735384,0.909674375,0.89960278,0.889025885,0.883455693,237.0360301
79,0.451334684,0.625787953,0.796531871,0.908979632,0.899080237,0.888622082,0.879847524,271.1308873
80,0.45135744,0.625310061,0.797578681,0.909109109,0.899283368,0.888786275,0.889558758,240.4816918
81,0.453337278,0.62601552,0.796349817,0.910320503,0.900182398,0.889589027,0.884976002,276.4221089
82,0.451721548,0.626129304,0.796418087,0.908713326,0.89890028,0.888581044,0.881091576,238.8170612
83,0.453769656,0.626971304,0.79794279,0.910022485,0.900055814,0.889536084,0.885556299,241.2065353
84,0.452540791,0.627585736,0.797897276,0.909045312,0.899167864,0.888740994,0.88665898,277.5474143
85,0.451880846,0.624877682,0.793004574,0.910514267,0.900385224,0.889816032,0.884585809,238.5781057
86,0.452586305,0.627153358,0.79359625,0.909454627,0.899561827,0.889406102,0.876386626,273.0653529
87,0.454270305,0.627153358,0.79639533,0.908987293,0.899216835,0.888956246,0.884950396,237.6982508
88,0.450492684,0.623466764,0.793414196,0.909937514,0.899912654,0.889169473,0.877671954,240.0523262
89,0.453177981,0.626379628,0.796668411,0.910259911,0.900147163,0.889623567,0.882412322,274.8967836
90,0.452995927,0.625401088,0.796600141,0.910176921,0.900155172,0.889488896,0.888272996,238.2020724
91,0.453451062,0.627039574,0.796486357,0.910891436,0.900657448,0.889853204,0.883948144,271.0526395
92,0.453473818,0.628109141,0.798443438,0.909665193,0.899646627,0.889189824,0.887953647,235.4381936
93,0.452882143,0.625628655,0.793914844,0.909169671,0.899369861,0.888909636,0.875021624,270.756799
94,0.453360035,0.626334115,0.798056573,0.909306312,0.899459253,0.888968253,0.889649029,235.0468695
95,0.45219944,0.625583142,0.796076736,0.910459345,0.900439482,0.88951023,0.885811238,236.4642951
96,0.453382791,0.625787953,0.795917438,0.910354865,0.900252545,0.889780702,0.877453357,270.0837784
97,0.452563548,0.625446601,0.793937601,0.910217204,0.900165482,0.889627366,0.87433115,234.9403815
98,0.453860683,0.626629952,0.796463601,0.910019099,0.900017829,0.889443815,0.88565715,269.529031
99,0.454611656,0.627471952,0.797715222,0.910186464,0.900208901,0.889684486,0.886748312,234.3547201
