epoch,r1_rec,r2_rec,r3_rec,r1_ndcg,r2_ndcg,r3_ndcg,AUC,time
0,0.3769428577930501,0.5386523450834035,0.7286029629292493,0.8886374273514904,0.8793152775693968,0.868519586073393,0.8497634571010414,205.59559226036072
1,0.4141046355505996,0.5762237443961495,0.7556834990783515,0.904762077640282,0.8937122391442928,0.8816174474597176,0.8709657750922997,253.4326400756836
2,0.427417336094486,0.5888764991011083,0.7648772273172064,0.9071757196730222,0.8964001990139709,0.8844222948766745,0.8733888389681661,278.41992807388306
3,0.4285096602416767,0.5918348769997497,0.7619643629246979,0.907805061896174,0.8971621416405636,0.8850252323654552,0.8655804855888861,241.388023853302
4,0.4311039300912546,0.598206767858362,0.768085929499579,0.9076532228676323,0.8970396735952163,0.8853022366476306,0.8683439132799443,241.58715748786926
5,0.43426711876749424,0.6026443347063241,0.7758232255421796,0.9084737071591967,0.8977612105890262,0.8859746768583991,0.872983784035343,284.59610962867737
6,0.43294722708963884,0.6022119563980611,0.7756184147645814,0.9077625877172436,0.897140161348833,0.8854861446017366,0.8780798184491541,244.24023866653442
7,0.43592836174134675,0.6044876317047083,0.7750267391848531,0.9092255826082578,0.898498095082085,0.8868165839517159,0.8747483386589614,279.3974986076355
8,0.437339280431468,0.6057392531233644,0.7775299820221651,0.9091127628634408,0.8982607288248735,0.8868518597309294,0.8761269173677078,243.61746907234192
9,0.43360717292856654,0.6001183351159457,0.7742757663336595,0.9085140413347231,0.8980049612967371,0.8861758631658337,0.8789846195968071,282.7859196662903
10,0.43702068588853743,0.6091300093302687,0.7816034408210637,0.9093802941830618,0.8985764551226403,0.8868981376739519,0.8820927509595207,247.43866324424744
11,0.4363834968026762,0.6075142798625492,0.7813531165373324,0.909111858422323,0.8984108707235426,0.8868653394772368,0.8811847147687571,250.77147841453552
12,0.44138998247730016,0.612657306055572,0.7859044671506269,0.9093543633651813,0.8989702467069074,0.8874759298997154,0.8855961760812615,285.8473653793335
13,0.4414582527364996,0.6120201169697108,0.7820585758823931,0.9091231970551377,0.8986418769618322,0.8875074515712214,0.8792318579467592,248.92161917686462
14,0.44073003663837246,0.6138634139680951,0.7875201966183465,0.9097136990265572,0.8989756446731935,0.8876756286783266,0.8833864555745139,284.0424737930298
15,0.4363379832965433,0.6086976310220058,0.7837198188562456,0.9081400047004508,0.8975413813057285,0.8864370131749146,0.8827877550826213,249.40644311904907
16,0.43945565846664997,0.6079694149238787,0.7791912249960176,0.9085581006089086,0.8980938621714724,0.8870127971463259,0.8773383592489157,243.63646483421326
17,0.4397514962565141,0.610108549712127,0.7869512777916847,0.9079417742894674,0.8975607521143311,0.8864307392253982,0.8843575202204669,277.5752921104431
18,0.44209544182236077,0.6119290899574449,0.787065061557017,0.9087490539779894,0.8983799077534111,0.8871942815100308,0.8839936673908871,241.8908441066742
19,0.4424140363652914,0.6124524952779737,0.7852900348178322,0.9091198827385327,0.8987632201830018,0.8874709922721579,0.8844274752043181,275.9537706375122
20,0.44428009011674213,0.615979792003277,0.787065061557017,0.9092634679249179,0.8989629387958318,0.887871865722482,0.8849739604093949,243.7000114917755
21,0.44478073868420454,0.6172086566688665,0.7819220353639943,0.9091226713340759,0.8988968279854619,0.8882569574342224,0.8664971210304007,283.75903272628784
22,0.4448945224495369,0.6163894135584734,0.788407709987939,0.9094954020775026,0.8992365569619554,0.8880125544538799,0.8830652790178801,243.1291961669922
23,0.4441435495983433,0.6165942243360717,0.7889993855676672,0.9088350500987386,0.8985858968342345,0.8876960907608659,0.8829045002176411,246.02499890327454
24,0.44286917142662086,0.6145688733131557,0.7830826297703843,0.9084822052524718,0.8982309129004082,0.8873549805590392,0.8752166033231725,282.88803935050964
25,0.4428919281796873,0.6127255763147714,0.7811938192658672,0.9086180550134734,0.8982817695507127,0.8877045392438355,0.8733048683222793,242.66452431678772
26,0.44566825205379695,0.6165487108299388,0.7873608993468811,0.9093218877297302,0.8989579099431534,0.8880823294034785,0.8869438508927051,282.733838558197
27,0.4450310629679357,0.6134537924128985,0.7819675488701272,0.9097008412186771,0.8992798409028838,0.8882339277035057,0.876685894104452,248.94656896591187
28,0.44509933322713513,0.6141364950048928,0.7758459822952462,0.9088935276007214,0.8985843390509713,0.8886538964151252,0.8814504494422677,242.4772231578827
29,0.444371117129008,0.6162528730400746,0.7831964135357167,0.9084359317709387,0.8983181745458609,0.8876095302943046,0.8760190737079573,280.155029296875
30,0.44380219830234624,0.6145006030539563,0.7830598730173179,0.9089933186202788,0.8986998098416181,0.88799318908525,0.8752989690539452,247.2382173538208
31,0.4426643606490226,0.6147054138315545,0.7874291696060806,0.9060471933949436,0.8962209623399389,0.8859042777517901,0.8863887163561862,281.93724727630615
32,0.4441435495983433,0.6143640625355574,0.7828095487335867,0.9095393806440496,0.8991860541755837,0.8883848655285016,0.8733360570253819,241.57031631469727
33,0.4443938738820745,0.6148419543499534,0.7860182509159593,0.9089317352668319,0.8986186457425321,0.8878994142137613,0.8826085110979714,279.53445291519165
34,0.44534965751086636,0.6156156839542134,0.7848121430034363,0.9092374957610453,0.8989129905759635,0.8883072144104803,0.8798293732306359,249.4482400417328
35,0.4442345766106092,0.6128848735862367,0.7727965773843388,0.9081958946288359,0.8983615148313259,0.8881238672528355,0.8755978380984155,246.87153840065002
36,0.443165009216485,0.615115035386751,0.7848576565095692,0.9072253204780387,0.897242229717666,0.8868894364953781,0.8769601748648641,287.8167026042938
37,0.44264160389595614,0.6133172518944997,0.7775299820221651,0.9075476686597955,0.8975429375603449,0.8869813852987367,0.8807221136035788,241.90005350112915
38,0.44446214414127394,0.6162756297931411,0.7859954941628928,0.9083994172042479,0.8982003624888553,0.8875601499171987,0.877343092519365,277.4582600593567
39,0.4449855494618028,0.6166624945952711,0.785858953644494,0.9086412286436598,0.8985384404604166,0.8878605867142212,0.8772741881272922,239.20471954345703
