epoch,r1_rec,r2_rec,r3_rec,r1_ndcg,r2_ndcg,r3_ndcg,AUC,time
0,0.3819038299615411,0.5424982363516373,0.730514530186833,0.8908643650918582,0.881294348278721,0.87030887817377,0.8531206503479919,203.7382652759552
1,0.4164485811164463,0.5818674191566348,0.7592335525567212,0.9047643136547683,0.8937635356480707,0.8820616099837814,0.8743651014362399,247.78740406036377
2,0.4275311198598184,0.5920169310242814,0.7611678765673714,0.9068337148703468,0.8961448278758193,0.8844696314410608,0.8706406189436104,285.194171667099
3,0.4263250119472954,0.5908563366178914,0.7597569578772501,0.9077994265753367,0.8970232215495079,0.8850797302515453,0.86469509663531,249.65583157539368
4,0.43128598411578634,0.5977288760439661,0.7677218214505155,0.9082942344010067,0.8976002654410289,0.8858394378910186,0.8686362001942746,248.34719944000244
5,0.4341533350021619,0.6028946589900553,0.7723869558291423,0.9090099517773921,0.8981894700089169,0.8863430531219656,0.86711509459167,283.71132469177246
6,0.43262863254670825,0.6017113078305988,0.7737523610131306,0.9082527478738055,0.8975100394871981,0.8858739629230418,0.878269516530524,243.33944249153137
7,0.43624695628427734,0.6063081719500262,0.7739799285437954,0.9097165319389474,0.8988601257335906,0.887284414106465,0.8760596301183593,280.1660215854645
8,0.4360193887536126,0.6063081719500262,0.777621009034431,0.9099439531355082,0.8989260366083635,0.8872032844769437,0.8793318771811669,250.2204029560089
9,0.43360717292856654,0.6002093621282115,0.7727738206312723,0.9094561867985103,0.8985853051778732,0.8865518813602001,0.8797703234523065,286.4442563056946
10,0.43713446965386976,0.6073777393441504,0.7807614409576041,0.9102692479747245,0.8992968199825964,0.8873858437608717,0.8819433750060387,241.09562253952026
11,0.4366793345925403,0.6089024417996041,0.7806704139453383,0.9094545958532074,0.8986515916445362,0.8869978553692245,0.8823698476860798,241.36628079414368
12,0.4415037662426325,0.6127483330678379,0.783742575609312,0.910379245498462,0.8998219304399228,0.888171664138314,0.8793549184249658,273.2412815093994
13,0.4401838745647771,0.6095623876385318,0.7786678196754887,0.9100768602783538,0.89940831659873,0.8880754866761774,0.875977607473328,232.86977887153625
14,0.4397970097626471,0.6116787656737137,0.7846983592381039,0.910582857178602,0.8995556364384354,0.8879343414058563,0.8825488192200677,267.668004989624
15,0.43444917279202605,0.6057164963702979,0.7802152788840089,0.9089683705211713,0.8980614312860012,0.8865483803019584,0.8797731351050326,232.22626304626465
16,0.43875019912158936,0.6083790364790752,0.7778030630589627,0.9092081706447447,0.89857584502629,0.887185113816949,0.8775293108253792,241.89433932304382
17,0.4379537127642628,0.6087886580342716,0.7831964135357167,0.9095974484700379,0.8987581432107975,0.8870541457434837,0.8837726380009717,272.6097869873047
18,0.441526522995699,0.6119063332043784,0.7823771704253237,0.9105533556130456,0.8997647140359788,0.8882681739985552,0.8823924325174448,231.65309643745422
19,0.44113965819356893,0.6085383337505404,0.7804428464146735,0.9107988708555436,0.9001094947883832,0.8883613528184167,0.8817720514747315,269.1593909263611
20,0.44264160389595614,0.6129759005985026,0.7819675488701272,0.910812838294952,0.900214759387936,0.8887611435293484,0.8773785400466328,239.8582956790924
21,0.4434836037594156,0.6141137382518262,0.7797146303165464,0.9102447165350283,0.8997482863685415,0.8886014586954907,0.8715768438570466,269.36830711364746
22,0.44321052272261796,0.613044170857702,0.7844025214482397,0.9106723431449457,0.9001238008876772,0.8886388615536011,0.8833044418113786,234.90787649154663
23,0.4423230093530255,0.6130669276107685,0.7829233324989191,0.9103201846460267,0.8998342090843797,0.8884308787795062,0.8759654533336863,233.8943898677826
24,0.4425050633775573,0.6127255763147714,0.7818082515986619,0.9102666379922942,0.8997367830730916,0.8881723035252611,0.8756871622996688,275.73459243774414
25,0.44230025259995903,0.6117697926859795,0.7827867919805203,0.9103067825968469,0.8997409860577971,0.8883917181090515,0.8798845895406043,242.7072765827179
26,0.4442573333636757,0.6135903329312974,0.7827185217213208,0.9110992266617837,0.9004418187023069,0.8890296460536861,0.8822027551179902,276.424711227417
27,0.44352911726554856,0.6115649819083813,0.7751860364563185,0.9109310180040298,0.9002779903484625,0.8894717292641964,0.8817726948345744,239.4727427959442
28,0.44484900894340396,0.6173451971872653,0.7881801424572742,0.9108104367641764,0.9001571507541591,0.8888928142369669,0.8851871448195797,241.20096516609192
29,0.44457592790660627,0.6127255763147714,0.7776437657874974,0.9107995587604166,0.9001646300954758,0.8889002260805374,0.8755107695386922,274.47084975242615
30,0.4434836037594156,0.6123387115126414,0.7806249004392053,0.9109751184071396,0.9003705135500439,0.8891619588666673,0.8729608418501908,240.9871153831482
31,0.4420726850692943,0.6144778463008898,0.7869057642855517,0.908811099752691,0.8984161831155797,0.8875172297179196,0.886121103889308,276.25620102882385
32,0.44336981999408326,0.6134993059190315,0.7800559816125435,0.9110995703845519,0.900509075649742,0.8893326556229263,0.8682336820705046,241.4062614440918
33,0.4435063605124821,0.6137723869558291,0.7845618187197051,0.9109643705398274,0.9001670502897497,0.8888616678994496,0.8799331414653728,277.7185711860657
34,0.44494003595566983,0.6127710898209043,0.7813986300434654,0.9104645165190911,0.8998979527889528,0.8887728975035583,0.876822749517574,240.02363276481628
35,0.4440525225860774,0.6119290899574449,0.7747081446419225,0.9109212206926769,0.9003805363905972,0.8892860994617018,0.8735812926577976,240.6550784111023
36,0.4428919281796873,0.6129531438454361,0.7826502514621214,0.9101621659750745,0.8995688675005344,0.8885251677354028,0.8766589808865717,276.8855574131012
37,0.44248230662449084,0.6104954145142572,0.7723869558291423,0.9102117634423798,0.8995868174696598,0.8883561666320849,0.8763606842592998,239.31720662117004
38,0.44450765764740685,0.6158660082379446,0.7832419270418497,0.9110348182804269,0.900356146481352,0.8892617258609707,0.8750012699517317,277.79249024391174
39,0.4462371708804588,0.6164804405707394,0.7856086293607628,0.9115003222853193,0.9007140972305563,0.8895169362081154,0.8818550104771544,239.57242345809937
40,0.443165009216485,0.6133627654006326,0.7790774412306852,0.9106875549003248,0.8999798872466102,0.888654121738772,0.8693651831586108,237.06466960906982
41,0.44717019775618416,0.6186650888651207,0.7863368454588899,0.9119110595552337,0.9010530573105957,0.889779887118055,0.8809471530645561,268.4938893318176
42,0.44512208998020164,0.6141364950048928,0.7818992786109278,0.9107979832494445,0.9002160218389588,0.8891463476463434,0.8769060372701779,232.1646602153778
43,0.4457137655599299,0.6148419543499534,0.785085224040234,0.9112418444387962,0.9005475362284413,0.8892686618486151,0.8787759982532368,266.9156050682068
44,0.44280090116742143,0.6160025487563434,0.7857679266322282,0.909775011688615,0.8992932086925405,0.8884349880717864,0.8819821391638342,232.0927278995514
45,0.4463737113988576,0.613817900461962,0.7765059281341739,0.9107238363098321,0.9002472736970976,0.8897007295965933,0.8819165646726219,270.08843207359314
46,0.4455317115353981,0.6157749812256788,0.783833602621578,0.9113443344850797,0.9006728533109619,0.8895274484718603,0.8762217698741325,234.52243089675903
47,0.4468060897071206,0.6175044944587307,0.7860410076690257,0.9115967401588717,0.9009265875129793,0.8899243959816234,0.8714336456073685,239.0871832370758
48,0.44767084632364657,0.6184602780875225,0.7869057642855517,0.9112239549079956,0.900654616725449,0.8895750482277014,0.8845166200722877,274.54164481163025
49,0.4480577111257766,0.6188016293835196,0.7884532234940719,0.9115575628711419,0.900933505492293,0.889969912906298,0.8787158090941746,235.99640035629272
