epoch,r1_rec,r2_rec,r3_rec,r1_ndcg,r2_ndcg,r3_ndcg,AUC,time
0,0.38875361263454933,0.5505086134310356,0.7309241517420294,0.8971490439897951,0.8864710625778532,0.8746813139158272,0.850754782717266,201.16392636299133
1,0.4174043647452382,0.5821177434403659,0.7583915526932618,0.90557631834109,0.8944251444340201,0.8827066174589997,0.8738407198573016,239.2031638622284
2,0.4287599845254079,0.5938829847757322,0.7687231185854402,0.9081117809889743,0.8972120490679608,0.8853656315470085,0.8755158881814099,278.1152558326721
3,0.4318321461893817,0.5958855790455818,0.7653323623785359,0.9076788671734969,0.8971911367129053,0.8853769693465939,0.8689395534110171,241.46164059638977
4,0.43560976719841615,0.6037821723596477,0.7772569009853674,0.9060550788065209,0.8959466526148885,0.8847335113297143,0.8734160348988995,241.38657093048096
5,0.43670209134560684,0.6067860637644221,0.779259495255217,0.9068199532362614,0.8964070619496856,0.8852337820421928,0.8721090527119364,279.4254195690155
6,0.4360421455066791,0.606831577270555,0.7780533873426939,0.9036879536610122,0.8941536841704708,0.8838270890613145,0.8792044527138445,243.1693913936615
7,0.43802198302346224,0.6088114147873381,0.7799194410941447,0.9062293363368703,0.8961959738902595,0.8854030306854668,0.8779862675230881,278.1887390613556
8,0.43790819925812985,0.6115194684022484,0.7816944678333295,0.9037605564948193,0.8943902711520445,0.8841300528856414,0.882498527756446,242.03256392478943
9,0.43504084837175433,0.6020071456204629,0.7762100903443097,0.9034496112624563,0.8940926097168018,0.883357085026422,0.8816062941241811,279.89647817611694
10,0.43856814509705755,0.6107229820449218,0.7851534942994334,0.9057597102151913,0.8959412609484426,0.88502923904994,0.8847280212767972,243.29131317138672
11,0.4381130100357281,0.6117015224267801,0.7852900348178322,0.9048417941645819,0.8951666731000723,0.8846602748713884,0.8827716520774839,242.32563614845276
12,0.4417768472794302,0.6139771977334274,0.785858953644494,0.9060339279905361,0.8963605566861371,0.885744196803882,0.8798653148658849,278.63810539245605
13,0.4404114420954418,0.6125662790433061,0.7823771704253237,0.9052035779360021,0.895592594129028,0.8852801696567117,0.880198737869366,241.0026605129242
14,0.44143549598343307,0.6136586031904968,0.7849259267687686,0.9063723944097433,0.8965107575554259,0.8858774727420535,0.8836811013149017,278.8906707763672
15,0.438158523541861,0.6085838472566735,0.7818992786109278,0.9054101708607495,0.8955977105045013,0.8850213762312352,0.8823996421865506,241.35858297348022
16,0.4407983068975719,0.6103816307489247,0.7804428464146735,0.9047935038309921,0.8953343665168496,0.8847650675889899,0.8809617886739369,243.3323769569397
17,0.43929636119518467,0.6103816307489247,0.7855858726076963,0.9062990220855869,0.896373314462769,0.8854072714761229,0.8848630433810479,278.54328203201294
18,0.4421864688346267,0.6133172518944997,0.7862685751996905,0.9068416226944238,0.896959426375554,0.8860492266010208,0.8804666891010627,241.8921456336975
19,0.44198165805702844,0.6133627654006326,0.7875657101244794,0.9063916296034604,0.8967090328003716,0.8857141568724315,0.8862632583661636,279.35715532302856
20,0.4437111712900803,0.6156611974603463,0.7867009535079534,0.9078194421743512,0.8977759288480752,0.8869849359096893,0.8815269826254197,242.55127215385437
21,0.4436656577839474,0.6159115217440776,0.7878160344082107,0.9072795626996648,0.8974608033735912,0.886754831619817,0.879396685481314,276.1708552837372
22,0.44296019843888673,0.6149557381152857,0.7895910611473955,0.9085459671965924,0.8983998479927301,0.8872960964125685,0.8834218872809044,241.9611258506775
23,0.44400700907994445,0.6150922786336845,0.7876794938898118,0.9084046268729902,0.8983235123223308,0.8873327022137115,0.8804761513960548,245.4582176208496
24,0.44400700907994445,0.6151833056459505,0.7877932776551442,0.9083479492457357,0.8982572334188933,0.8872241998209178,0.881726962371699,278.2992718219757
25,0.4422774958468926,0.6132489816353003,0.7839701431399768,0.9059122740161026,0.8963940967080531,0.885831500685952,0.8828267199157567,241.23602104187012
26,0.44466695491887215,0.6149329813622192,0.7865644129895546,0.9103666728885677,0.8998417139193994,0.888689097952473,0.8861059000111142,278.2303514480591
27,0.4453041440047334,0.6156156839542134,0.7888173315431354,0.9081121966654722,0.8981527181691888,0.8871370844972121,0.8858076617988125,240.8996479511261
28,0.4458730628313952,0.6186650888651207,0.7920943039847075,0.9087989080432444,0.8987200389683061,0.887870232482991,0.8867117325530427,240.89101243019104
29,0.4453724142639328,0.616753521607537,0.790433061010855,0.9099262262873918,0.8995417243998797,0.8882698448405386,0.8826944566829642,277.88749170303345
30,0.4442345766106092,0.6147054138315545,0.7879753316796759,0.9091927380834014,0.8988784704521037,0.8878121345737622,0.8766789587614087,241.45275282859802
31,0.44352911726554856,0.6167080081014041,0.7892724666044649,0.9073861763711921,0.8975431772768394,0.8869287244379647,0.8856947458337365,277.1716797351837
32,0.4459868465967276,0.6174589809525977,0.7908426825660515,0.9099841341594151,0.8995612842774322,0.8883702885009652,0.8800338264594054,239.23683881759644
33,0.44550895478233166,0.6178686025077942,0.7917074391825775,0.909085427903382,0.8989411606619794,0.8879590040018192,0.8867042010352293,278.716943025589
34,0.4459185763375282,0.6165942243360717,0.788749061283936,0.9095933299871719,0.8993777107294917,0.888335502676109,0.8834215979141308,240.92536616325378
35,0.44478073868420454,0.6131124411169014,0.7872016020754159,0.9093204293923055,0.8991070359738144,0.8878253348425282,0.8802269140643642,242.20915699005127
36,0.44384771180847915,0.6150467651275516,0.7887718180370025,0.9078690097647641,0.8979294261042751,0.8871690674633984,0.8820316822751992,277.803923368454
37,0.4438932253146121,0.6153653596704822,0.7882028992103407,0.9093901038556286,0.8991379389740001,0.8876172359629029,0.8837306676137169,241.4516944885254
38,0.4478529003481783,0.6191429806795167,0.7904785745169879,0.9102001249106874,0.899773969927666,0.8888183017681878,0.8794409575924366,279.6237442493439
39,0.44896798124843545,0.6216917370229615,0.7943244657852218,0.9107517726070409,0.9003153258130175,0.8891573615317112,0.8846287254593229,241.74013686180115
40,0.44523587374553397,0.6154336299296816,0.7846300889789045,0.9090378883652616,0.8989491218450201,0.8877544406554211,0.8699186992546283,241.5892219543457
41,0.4472384680153836,0.6194388184693808,0.7896593314065949,0.909919828996554,0.8996924145192715,0.8884633854263702,0.8875475812383609,278.3642272949219
42,0.44687435996632,0.6176637917301959,0.791206790615115,0.9109084283942434,0.9003369273286427,0.8888645989043307,0.8778981303527399,241.6525330543518
43,0.4463964681519241,0.618096170038459,0.7877705209020777,0.9088341210755053,0.8988910155650375,0.8879249651681883,0.8819977101178904,278.5061342716217
44,0.44430284686980864,0.6170038458912682,0.7894090071228637,0.9085008802865118,0.8984722176063289,0.8876202121483876,0.8833787309054668,240.38285565376282
45,0.4484445759279066,0.6188016293835196,0.7895910611473955,0.9103106904157218,0.900005803551054,0.8889374463135892,0.8785600284384294,278.61720514297485
46,0.44698814373165235,0.6174817377056642,0.7895910611473955,0.9084612485605887,0.898547382782915,0.8877238419452248,0.8801302687577157,240.5912492275238
47,0.4490134947545684,0.6198711967776438,0.7911385203559156,0.9106085433538977,0.9004285686704969,0.8893127593260145,0.8806210159464515,241.3180205821991
48,0.4496734405934961,0.6206449263819038,0.7901144664679244,0.9100465076689067,0.8997712786872446,0.8889097077600736,0.8826841419960053,278.69206380844116
