epoch,r1_rec,r2_rec,r3_rec,r1_ndcg,r2_ndcg,r3_ndcg,AUC,time
0,0.39275880117424844,0.5528980725030153,0.7311289625196277,0.8973854572169224,0.8869573258641769,0.8753664771902481,0.848512569699082,211.49956798553467
1,0.4156976082652527,0.5805702842318458,0.7583915526932618,0.9051413283588677,0.8939850891437459,0.8822160091793455,0.8739153818559966,258.68597865104675
2,0.4289192817968732,0.5935416334797351,0.7645586327742757,0.9072580890956142,0.8965731142820903,0.8847875159410723,0.8734680582347379,296.0850200653076
3,0.4300116059440639,0.5959538493047812,0.7661743622419953,0.9071466126589213,0.8967376688675356,0.8848621274711477,0.8691062119739564,258.62793254852295
4,0.4341305782490954,0.6013699565346017,0.7748219284072548,0.904911443696125,0.8951615810753165,0.8841647188258003,0.8740220014044261,258.2743487358093
5,0.4366338210864074,0.6067405502582891,0.7773934415037662,0.9035953584685209,0.8941500524297189,0.8834142423806793,0.8722910938937267,295.2850604057312
6,0.4366338210864074,0.6057392531233644,0.7766424686525727,0.9028532285674835,0.8935790177242879,0.8832945370127244,0.8791302729030859,257.53514075279236
7,0.43802198302346224,0.608470063491341,0.7782126846141593,0.9060505256724908,0.8960976276369466,0.8853647120453761,0.8778876309538491,299.0224208831787
8,0.4380447397765287,0.609721684909997,0.7825592244498555,0.9034581668376804,0.894167620815401,0.8839322907426743,0.8820756434674473,258.3056573867798
9,0.43499533486562136,0.6039414696311131,0.777143117220035,0.9030843818661326,0.8938646145982114,0.8831065567614298,0.8802045451740979,296.7684760093689
10,0.4391143071706529,0.612270441253442,0.7872698723346153,0.905456834678088,0.8956891020335096,0.884979001887939,0.8849239763013867,260.7481665611267
11,0.4383633343194593,0.6102906037366589,0.7842659809298409,0.9032400600803325,0.8940786475961704,0.8837383003829994,0.8790730838894887,262.2101299762726
12,0.44236852285915845,0.6145688733131557,0.7876794938898118,0.9052659852091357,0.8957850466336136,0.8853960341947619,0.8852849726111622,299.683002948761
13,0.4416858202671643,0.6139999544864939,0.7828095487335867,0.9046224992884256,0.8951986707467189,0.885068839757289,0.8784373070401088,260.08066391944885
14,0.4413444689711672,0.6155701704480805,0.7869057642855517,0.9057913308540698,0.8960803377098504,0.8854854707668081,0.8836312460919077,299.6754639148712
15,0.43740755069066745,0.6100857929590606,0.7855403591015634,0.9037117102159802,0.8943219748375465,0.8838125413653188,0.8832153812764123,262.2895624637604
16,0.4399790637871788,0.6119063332043784,0.7806021436861389,0.904552561589735,0.8951001323320361,0.8845911823126078,0.879546035861837,260.4551603794098
17,0.4404114420954418,0.6113146576246501,0.7860865211751588,0.9052283899243792,0.8956659956653783,0.884774467639767,0.8827641522764411,292.169317483902
18,0.44280090116742143,0.6146599003254216,0.7865416562364882,0.9065126751991339,0.896843606181912,0.8859057442162787,0.8827830879087822,255.8524615764618
19,0.44252782013062375,0.6134993059190315,0.7877250073959448,0.9068526001036138,0.8970861836128361,0.8859720182069217,0.887345055020966,292.56357169151306
20,0.44466695491887215,0.6172769269280659,0.7860865211751588,0.9074589615615531,0.8975642435161539,0.8869601315677065,0.880937090303878,255.29708695411682
21,0.4449172792026034,0.6185740618528548,0.7901599799740573,0.9076172360506107,0.8976680421289333,0.88692171212239,0.883845821786601,291.8937373161316
22,0.4441663063514098,0.6164576838176729,0.7901372232209908,0.9078624018579167,0.8979580885261308,0.8869155808077022,0.886067034176613,254.99342465400696
23,0.4450538197210022,0.618483034840589,0.791639168923378,0.908569717429275,0.898360323758661,0.8874071266478573,0.8840641629326353,257.0277364253998
24,0.4451448467332681,0.6172996836811324,0.7896138179004619,0.9086091996400658,0.8983805558937807,0.8874290910305153,0.881958217187018,295.5548620223999
25,0.44325603622875087,0.6142275220171586,0.7860637644220922,0.9069251686254379,0.897092941916573,0.8864893199448206,0.8824416248689304,260.358035326004
26,0.4460778736089935,0.6178230890016613,0.7856768996199622,0.9099940020752154,0.8995612891617286,0.8886478269083065,0.8829283949486408,299.54873299598694
27,0.4458730628313952,0.6175955214709965,0.7918212229479098,0.9093149719207123,0.8991893936243314,0.8879037602033373,0.8881762952999908,257.22058057785034
28,0.4468060897071206,0.6225109801333546,0.7935279794278952,0.9082726763497093,0.8982756229749511,0.8876557288173977,0.8866830512527155,256.15429306030273
29,0.4458730628313952,0.6187106023712536,0.7914571148988462,0.9095725757976719,0.8992666279992273,0.8881116208038626,0.8846422220555497,291.86332273483276
30,0.4457137655599299,0.6173907106933982,0.7890448990738002,0.9095265812024745,0.8991989510071409,0.8881509863553161,0.883172140657991,254.41034770011902
31,0.4438932253146121,0.618005143026193,0.7928680335889675,0.9062443187928628,0.896581157410393,0.8860741072362341,0.8878388381978184,290.5743842124939
32,0.4463964681519241,0.6193477914571149,0.7897048449127279,0.9094732138638904,0.8991807184304682,0.8881553944610234,0.87859917682825,256.79858922958374
33,0.44625992763352523,0.618005143026193,0.7907971690599185,0.9092084528960078,0.8990302142529314,0.8879570728302746,0.8864871520400405,295.2322611808777
34,0.4455772250415311,0.61679903511367,0.790819925812985,0.9091469183171103,0.8989770614434608,0.888024622184203,0.8841575099276668,258.7750804424286
35,0.4455772250415311,0.6153198461643493,0.7837198188562456,0.9098132781767329,0.8995242716079355,0.8884795667973704,0.8806754512646953,258.8041498661041
36,0.44430284686980864,0.6158887649910111,0.7858361968914276,0.9066935196270355,0.8971003323372232,0.8866054826756986,0.8801131251454315,295.907502412796
37,0.4449855494618028,0.6160935757686093,0.7898868989372596,0.9097407911849512,0.8993825229677402,0.888019284503188,0.8854987385004801,258.9607605934143
38,0.44682884646018706,0.6189381699019184,0.7883849532348725,0.9089845608648462,0.8988438164361616,0.8879319281943197,0.8782884067781764,295.6091639995575
39,0.44701090048471886,0.6117015224267801,0.7728876043966046,0.9106888554330501,0.9004043617941153,0.8898093544154627,0.8758169998071221,258.6439039707184
40,0.4458047925721958,0.6126117925494391,0.770930523632888,0.9087717888731272,0.8987585583529636,0.8883637181771676,0.8649882938839767,260.4567849636078
41,0.4475570625583142,0.620417358851239,0.790433061010855,0.9112182102611357,0.9006319923223775,0.8893263918609994,0.8856522059324029,300.10223150253296
42,0.44732949502764946,0.6176637917301959,0.7880436019388753,0.9113520520024446,0.9007752877223797,0.8893500772837885,0.8766805309545374,261.82222270965576
43,0.44336981999408326,0.611018819834786,0.7800104681064106,0.909311531463039,0.8990310427257532,0.8880915730408007,0.880529546384711,299.5918200016022
44,0.4423912796122249,0.6129076303393032,0.7873381425938147,0.9090074357513872,0.898624798662681,0.8875341280182433,0.8838776479082784,259.46820044517517
45,0.4451448467332681,0.6107002252918553,0.7694740914366338,0.9093090866112876,0.8993150093567635,0.8888878398262805,0.87891105475233,293.0825402736664
46,0.44462144141273924,0.6128166033270372,0.7816717110802631,0.9092534903941406,0.8991425262390602,0.8881062225431837,0.8811301989058191,255.88398432731628
47,0.4458047925721958,0.6127255763147714,0.7767790091709715,0.911009939304923,0.9005723830914295,0.8896827666165259,0.8679722765486727,255.28874516487122
48,0.44641922490499053,0.6136358464374303,0.7761645768381767,0.9091296140170536,0.8991099889595305,0.888246278663267,0.8803823777699473,291.1956799030304
49,0.4459868465967276,0.6151833056459505,0.7826730082151878,0.9095844651370659,0.8994244697982912,0.8883812109291743,0.8767202991941823,254.79100465774536
50,0.4443938738820745,0.6154563866827482,0.7856086293607628,0.9099588956098539,0.8997422873459837,0.8886076454752704,0.884294253836985,293.36548686027527
51,0.4454634412761987,0.6128393600801038,0.7680176592403796,0.9098662094978087,0.8996717609948327,0.8897367670704543,0.8759144606503696,259.893723487854
52,0.4447124684250051,0.6138634139680951,0.7806704139453383,0.9090981614889346,0.8990257619145331,0.8882169673259697,0.8743455554661049,259.7506082057953
53,0.4462144141273923,0.6170721161504676,0.7872471155815488,0.9101354351748916,0.8998611402138974,0.8887681468339738,0.8831026128678363,296.5069019794464
54,0.44585030607832876,0.6150922786336845,0.7826047379559884,0.9097196423280645,0.8995254402565549,0.8886362156694353,0.874541845407192,259.3033559322357
55,0.4467378194479212,0.6163439000523405,0.7879525749266094,0.9091746487801595,0.8990669049158925,0.8882424170662518,0.8832481594863395,296.1443452835083
56,0.44566825205379695,0.6150012516214186,0.7871333318162165,0.9083186866485736,0.8983859283714059,0.8875894109412843,0.8839538833903776,246.9337739944458
